cust_id,full_name,email,phone,region,state,segment,join_date,status,is_active,customer_age
CUST-832,Chad Baldwin MD,carrolltracy@example.net,(826) 244 - 6704,West,NY,B2B,2021-10-21,Inactive,NO,57
CUST-244,Ryan Peck,osbornrandy@example.com,+17444328309,West,WA,B2C,24-Nov-2021,Active,YES,23
C567,Nancy Kennedy,thompsonvictor@example.net,(347) 853 - 9078,Central,PA,B2C,08/26/2021,Active,1,44
CUST-876,James Henderson,charles80@example.org,(787) 495 - 1191,Central,CO,B2B,02-Apr-2026,Active,True,31
CUST-563,Adam Craig,ucarpenter@example.com,855-963 - 0993,Central,IL,B2C,04/28/2024,Active,True,73
CUST-243,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x0000021DDB596D00>>,amandasharp@example.org,8910858994,East,WA,B2B,2025-11-26,Active,True,44
CUST-687,Louis Morgan,bwilliams@example.com,(814) 768 - 3420,North,TN,Guest,2021-11-13,Active,1,49
CUST-958,Allen Schultz,adamstabitha@example.net,(259) 129 - 7519,North,CA,B2C,11/15/2023,Active,YES,64
CUST-190,Aaron Gomez,qlopez@example.org,+19590175186,South,OH,B2C,2021-08-19,Active,True,32
CUST-783,Carlos Clarke,kristinaperez@example.com,288-307 - 0534,Central,OH,B2C,04/21/2024,Active,True,60
CUST-976,Zachary Hill,hsimpson@example.org,210-587 - 5256,Central,CA,B2C,2023-02-27,Active,1,64
CUST-700,Nicole Guerrero,yschmidt@example.net,2412091179,North,TX,B2B,2025-10-27,Active,True,71
CUST-476,Jason House,bartonshannon@example.net,(497) 374 - 8969,North,NC,B2B,14-Apr-2023,Active,True,38
CUST-682,Christine Johnson MD,smithsarah@example.net,4758955168,West,IL,Guest,02-Mar-2026,Churned,NO,73
CUST-511,Joshua Roberts,kingjames@example.net,9998407678,Central,AZ,B2C,2025-01-29,Inactive,0,999
CUST-059,Robert Dominguez,pwilliams@example.org,2385977034,Central,NY,Guest,2024-01-10,Active,True,60
CUST-475,Craig Martinez,ylewis@example.org,+16685366498,West,WA,B2C,27-Apr-2021,Active,YES,39
CUST-561,Bethany Fox,imendoza@example.org,458-323 - 0241,North,MA,B2C,2022-04-20,Active,True,65
CUST-857,Melissa Rodriguez,pwells@example.com,664-303 - 9429,North,IL,B2C,31-Jul-2024,Active,1,32
CUST-748,Bryan Sutton,marcoconnell@example.org,534-774 - 3326,Central,CO,B2C,07-Mar-2026,Active,YES,49
CUST-253,Tyler Mendoza,madkins@example.com,5323098215,North,OH,Guest,08/21/2025,Active,1,64
CUST-022,George Chapman,briannasmith@example.net,(611) 824 - 4935,South,WA,B2C,07/09/2022,Active,True,55
CUST-460,James Bryant,evaughn@example.com,561-517 - 1827,East,AZ,B2C,19-Dec-2021,Inactive,0,29
CUST-277,Erica Harris,robert93@example.net,(679) 851 - 5832,Central,TX,B2C,27-May-2024,Active,1,22
CUST-956,Deanna David,williamsjohn@example.net,7254837441,West,TN,B2C,2023-12-03,Inactive,False,65
CUST-386,Kari Durham,paul20@example.com,+15214958702,North,GA,Guest,28-Jun-2024,Active,True,40
CUST-806,Melinda Turner,cody95@example.org,(951) 097 - 9215,Central,TN,B2B,06-Feb-2023,Active,1,48
CUST-344,April Woods,brittneystone@example.com,7855665939,Central,FL,B2C,2021-03-09,Active,1,42
CUST-770,David Duarte,castillokevin@example.net,795-616 - 4205,Central,CO,B2C,07/16/2021,Churned,0,43
CUST-131,Elizabeth Ortiz,brandonjohnson@example.com,(716) 940 - 9749,Central,FL,B2C,2024-05-11,Active,1,43
CUST-872,Cheryl Atkins,keith76@example.org,8734996010,East,IL,B2C,04/27/2022,Active,1,26
CUST-088,Julie Alexander,tammyking@example.com,(347) 679 - 7643,Central,TX,B2C,07-Jul-2020,Active,1,39
CUST-331,Angie Grimes,rowejoel@example.net,847-570 - 5120,East,CO,B2C,2023-05-17,Active,True,28
CUST-467,Sheila Jones,vflores@example.com,(956) 770 - 0284,South,GA,B2C,2024-05-27,Active,YES,56
CUST-122,William Barrett,alan09@example.net,+12010943969,North,GA,Guest,11-May-2026,Active,True,39
C861,Timothy Sherman,jason27@example.net,(998) 334 - 2337,South,CA,Guest,08/01/2022,Active,YES,31
