customer_id,full_name,email,phone,region,state,segment,join_date,status,is_active,customer_age
CUST-0958,Allen Schultz,adamstabitha@example.net,2591297519.0,North,CA,B2C,2023-11-15,Active,1,64.0
CUST-0190,Aaron Gomez,qlopez@example.org,1959017518.0,South,OH,B2C,2021-08-19,Active,1,32.0
CUST-0783,Carlos Clarke,kristinaperez@example.com,2883070534.0,Central,OH,B2C,2024-04-21,Active,1,60.0
CUST-0976,Zachary Hill,hsimpson@example.org,2105875256.0,Central,CA,B2C,2023-02-27,Active,1,64.0
CUST-0700,Nicole Guerrero,yschmidt@example.net,2412091179.0,North,TX,B2B,2025-10-27,Active,1,71.0
CUST-0476,Jason House,bartonshannon@example.net,4973748969.0,North,NC,B2B,2023-04-14,Active,1,38.0
CUST-0682,Christine Johnson Md,smithsarah@example.net,4758955168.0,West,IL,Guest,2026-03-02,Churned,0,73.0
CUST-0511,Joshua Roberts,kingjames@example.net,9998407678.0,Central,AZ,B2C,2025-01-29,Inactive,0,
CUST-0059,Robert Dominguez,pwilliams@example.org,2385977034.0,Central,NY,Guest,2024-01-10,Active,1,60.0
CUST-0475,Craig Martinez,ylewis@example.org,1668536649.0,West,WA,B2C,2021-04-27,Active,1,39.0
CUST-0561,Bethany Fox,imendoza@example.org,4583230241.0,North,MA,B2C,2022-04-20,Active,1,65.0
CUST-0857,Melissa Rodriguez,pwells@example.com,6643039429.0,North,IL,B2C,2024-07-31,Active,1,32.0
CUST-0748,Bryan Sutton,marcoconnell@example.org,5347743326.0,Central,CO,B2C,2026-03-07,Active,1,49.0
CUST-0253,Tyler Mendoza,madkins@example.com,5323098215.0,North,OH,Guest,2025-08-21,Active,1,64.0
CUST-0022,George Chapman,briannasmith@example.net,6118244935.0,South,WA,B2C,2022-07-09,Active,1,55.0
CUST-0460,James Bryant,evaughn@example.com,5615171827.0,East,AZ,B2C,2021-12-19,Inactive,0,29.0
CUST-0277,Erica Harris,robert93@example.net,6798515832.0,Central,TX,B2C,2024-05-27,Active,1,22.0
CUST-0956,Deanna David,williamsjohn@example.net,7254837441.0,West,TN,B2C,2023-12-03,Inactive,0,65.0
CUST-0386,Kari Durham,paul20@example.com,1521495870.0,North,GA,Guest,2024-06-28,Active,1,40.0
CUST-0806,Melinda Turner,cody95@example.org,9510979215.0,Central,TN,B2B,2023-02-06,Active,1,48.0
CUST-0344,April Woods,brittneystone@example.com,7855665939.0,Central,FL,B2C,2021-03-09,Active,1,42.0
CUST-0770,David Duarte,castillokevin@example.net,7956164205.0,Central,CO,B2C,2021-07-16,Churned,0,43.0
CUST-0131,Elizabeth Ortiz,brandonjohnson@example.com,7169409749.0,Central,FL,B2C,2024-05-11,Active,1,43.0
CUST-0872,Cheryl Atkins,keith76@example.org,8734996010.0,East,IL,B2C,2022-04-27,Active,1,26.0
CUST-0088,Julie Alexander,tammyking@example.com,3476797643.0,Central,TX,B2C,2020-07-07,Active,1,39.0
CUST-0331,Angie Grimes,rowejoel@example.net,8475705120.0,East,CO,B2C,2023-05-17,Active,1,28.0
CUST-0467,Sheila Jones,vflores@example.com,9567700284.0,South,GA,B2C,2024-05-27,Active,1,56.0
CUST-0122,William Barrett,alan09@example.net,1201094396.0,North,GA,Guest,2026-05-11,Active,1,39.0
CUST-0861,Timothy Sherman,jason27@example.net,9983342337.0,South,CA,Guest,2022-08-01,Active,1,31.0
